TaxonID	dc:source	ScientificName	HigherTaxonID	TaxonRank	TaxonomicStatus
leptogastrinae:tid:2699	http://leptogastrinae.lifedesks.org/pages/2699	Leptogaster hermelina Janssens, 1954	leptogastrinae:tid:2584	species		540	8ca0929d-e4e9-40a9-a62b-0ab8af685752	
leptogastrinae:tid:2700	http://leptogastrinae.lifedesks.org/pages/2700	Leptogaster hermonensis Theodor, 1980	leptogastrinae:tid:2584	species		541	c6361011-0510-4999-9f4b-64339228a05b	
leptogastrinae:tid:2702	http://leptogastrinae.lifedesks.org/pages/2702	Leptogaster hirtipes Coquillett, 1904	leptogastrinae:tid:2584	species		542	511bcaeb-f964-4389-8033-cd033aefde18	
leptogastrinae:tid:2701	http://leptogastrinae.lifedesks.org/pages/2701	Leptogaster hesperis Martin, 1957	leptogastrinae:tid:2584	species		543	c68bc050-99fe-42a7-bfa9-d67780acecbd	
leptogastrinae:tid:2697	http://leptogastrinae.lifedesks.org/pages/2697	Leptogaster hellii Unger, 1841	leptogastrinae:tid:2584	species		544	ff2796af-2ae2-4a48-b9dc-8f63c5f0ff5e	
leptogastrinae:tid:2696	http://leptogastrinae.lifedesks.org/pages/2696	Leptogaster guttiventris Zetterstedt, 1842	leptogastrinae:tid:2584	species		545	4ad0369d-e543-4492-acb2-6fef52c41e9f	
leptogastrinae:tid:2673	http://leptogastrinae.lifedesks.org/pages/2673	Leptogaster eudicrana Loew, 1874	leptogastrinae:tid:2584	species		546	baccd77a-8e06-4d7d-b4dc-6ff60728e5a5	
leptogastrinae:tid:2723	http://leptogastrinae.lifedesks.org/pages/2723	Leptogaster longicrinita Martin, 1964	leptogastrinae:tid:2584	species		547	8858d59b-9da0-4f20-bd58-7d003b325214	
leptogastrinae:tid:2672	http://leptogastrinae.lifedesks.org/pages/2672	Leptogaster erecta Meunier, 1906	leptogastrinae:tid:2584	species		548	2908c910-05a8-40a3-a62c-a62f1d5f2292	
leptogastrinae:tid:2674	http://leptogastrinae.lifedesks.org/pages/2674	Leptogaster evanescens Janssens, 1954	leptogastrinae:tid:2584	species		549	3f7db7dd-6b62-4043-9706-6f58b174ef80	
leptogastrinae:tid:2675	http://leptogastrinae.lifedesks.org/pages/2675	Leptogaster exacta Walker, 1862	leptogastrinae:tid:2584	species		550	00319626-73bd-4cf9-9469-a57b45e4fb65	
leptogastrinae:tid:2676	http://leptogastrinae.lifedesks.org/pages/2676	Leptogaster faragi Efflatoun, 1937	leptogastrinae:tid:2584	species		551	3be9a151-168d-49d9-9855-2b74d15b5dbb	
leptogastrinae:tid:2740	http://leptogastrinae.lifedesks.org/pages/2740	Leptogaster montana Theodor, 1980	leptogastrinae:tid:2584	species		552	a9b93c14-f78c-4b1b-9cc7-edf71a2c67c1	
leptogastrinae:tid:2671	http://leptogastrinae.lifedesks.org/pages/2671	Leptogaster elongata Martin, 1964	leptogastrinae:tid:2584	species		553	2cb9595a-c589-4e9a-beac-900d2e733d2b	
leptogastrinae:tid:2670	http://leptogastrinae.lifedesks.org/pages/2670	Leptogaster elbaiensis Efflatoun, 1937	leptogastrinae:tid:2584	species		554	20b838b1-4032-4b1c-97a0-d5451dbe7db1	
leptogastrinae:tid:2665	http://leptogastrinae.lifedesks.org/pages/2665	Leptogaster diluta Martin, 1964	leptogastrinae:tid:2584	species		555	fc1d0b5f-5310-4488-a2ae-6eb91e4734c1	
leptogastrinae:tid:2664	http://leptogastrinae.lifedesks.org/pages/2664	Leptogaster decellei Oldroyd, 1968	leptogastrinae:tid:2584	species		556	e9a6b4de-eebd-466c-83d0-9cdbea4dc964	
leptogastrinae:tid:2666	http://leptogastrinae.lifedesks.org/pages/2666	Leptogaster dissimilis Ricardo, 1912	leptogastrinae:tid:2584	species		557	5b4ca1cc-830f-4684-bcdb-00d413423305	
leptogastrinae:tid:2667	http://leptogastrinae.lifedesks.org/pages/2667	Leptogaster distincta Schiner, 1867	leptogastrinae:tid:2584	species		558	ea08bfa7-2d97-4b19-8497-495b1bb26584	
leptogastrinae:tid:2669	http://leptogastrinae.lifedesks.org/pages/2669	Leptogaster dorsopicta Hsia, 1949	leptogastrinae:tid:2584	species		559	ab7a9475-e640-4a5a-972c-be3e692c774c	
leptogastrinae:tid:2668	http://leptogastrinae.lifedesks.org/pages/2668	Leptogaster doleschalli Oldroyd, 1975	leptogastrinae:tid:2584	species		560	5e0ad03e-3bb6-46c5-8c9a-017c5ec2ec3e	
leptogastrinae:tid:2712	http://leptogastrinae.lifedesks.org/pages/2712	Leptogaster kashgarica Paramonov, 1930	leptogastrinae:tid:2584	species		561	a4afeb0e-34d8-45c2-b987-2fbd6708d5f1	
leptogastrinae:tid:2735	http://leptogastrinae.lifedesks.org/pages/2735	Leptogaster formosana Enderlein, 1914	leptogastrinae:tid:2734		synonym	562	fd08d364-dbd0-4685-bd00-2a4fdb9ab17f
leptogastrinae:tid:2736	http://leptogastrinae.lifedesks.org/pages/2736	Leptogaster levis Wulp, 1872	leptogastrinae:tid:2734		synonym	563	6b8ffc47-4011-415d-bb9c-35d7818ab5f4
leptogastrinae:tid:2737	http://leptogastrinae.lifedesks.org/pages/2737	Leptogaster tarsalis Walker, 1861	leptogastrinae:tid:2734		synonym	564	2524846f-1569-4af0-acd3-6167ca3d952c
leptogastrinae:tid:2738	http://leptogastrinae.lifedesks.org/pages/2738	Leptogaster varipes Wulp, 1880	leptogastrinae:tid:2734		synonym	565	41b65454-a747-4589-a5e5-43b1540dab39
leptogastrinae:tid:2850	http://leptogastrinae.lifedesks.org/pages/2850	Leptogaster occlusa Meijere, 1914	leptogastrinae:tid:2734		synonym	566	7d29a505-3943-4e7e-94d2-88d2fc875fd8
leptogastrinae:tid:2734	http://leptogastrinae.lifedesks.org/pages/2734	Leptogaster moluccana (Doleschall, 1857)	leptogastrinae:tid:2584	species		567	5509530c-591b-42fa-958f-bbd63b8a3b41	
leptogastrinae:tid:2692	http://leptogastrinae.lifedesks.org/pages/2692	Leptogaster furculata Hsia, 1949	leptogastrinae:tid:2584	species		568	92a90513-7ec6-4ec7-8197-93a9c6fb67c2	
leptogastrinae:tid:2691	http://leptogastrinae.lifedesks.org/pages/2691	Leptogaster fumosa Janssens, 1954	leptogastrinae:tid:2584	species		569	aaaaa175-157b-4f7c-836d-2d372c359fa0	
leptogastrinae:tid:2693	http://leptogastrinae.lifedesks.org/pages/2693	Leptogaster fuscifacies Martin, 1964	leptogastrinae:tid:2584	species		570	bec0c4e4-876e-4606-9af4-a70e5d768c70	
leptogastrinae:tid:2694	http://leptogastrinae.lifedesks.org/pages/2694	Leptogaster geniculata (Macquart, 1850)	leptogastrinae:tid:2584	species		571	c480150f-02b6-466f-a2d9-ee2099be57c3	
leptogastrinae:tid:2695	http://leptogastrinae.lifedesks.org/pages/2695	Leptogaster gracilis Loew, 1847	leptogastrinae:tid:2584	species		572	062bc2bb-d81b-435b-bcd6-151afb88fce5	
leptogastrinae:tid:2722	http://leptogastrinae.lifedesks.org/pages/2722	Leptogaster longicauda Hermann, 1917	leptogastrinae:tid:2584	species		573	15e615dd-85a1-40ce-8c80-167667483847	
leptogastrinae:tid:2690	http://leptogastrinae.lifedesks.org/pages/2690	Leptogaster fumipennis Loew, 1871	leptogastrinae:tid:2584	species		574	bd0db29a-9995-45b9-b5f3-7b2a55dd1b1b	
leptogastrinae:tid:2827	http://leptogastrinae.lifedesks.org/pages/2827	Leptogaster madagascariensis Bromley, 1942	leptogastrinae:tid:2689		homonym	575	d98c7b9e-812f-48cd-b0f6-818c62c7b005
leptogastrinae:tid:2689	http://leptogastrinae.lifedesks.org/pages/2689	Leptogaster freyi Bromley, 1951	leptogastrinae:tid:2584	species		576	586d2dc3-0bfd-497b-9122-6f45a5c66c95	
leptogastrinae:tid:2679	http://leptogastrinae.lifedesks.org/pages/2679	Leptogaster truquii Bellardi, 1861	leptogastrinae:tid:2678		synonym	577	97be3560-46f9-4c1e-ae1d-0f2921a10ad5
leptogastrinae:tid:2678	http://leptogastrinae.lifedesks.org/pages/2678	Leptogaster fervens Wiedemann, 1830	leptogastrinae:tid:2584	species		578	e75c7c20-daa4-44b2-b888-88ca69e61e51	
leptogastrinae:tid:2677	http://leptogastrinae.lifedesks.org/pages/2677	Leptogaster ferruginea Walker, 1855	leptogastrinae:tid:2584	species		579	44e503c2-b083-404c-90da-f84d26ab3f47	
leptogastrinae:tid:2682	http://leptogastrinae.lifedesks.org/pages/2682	Leptogaster favillacea Loew, 1862	leptogastrinae:tid:2681		synonym	580	848e5127-833b-4d9d-86cf-c63d13329419
leptogastrinae:tid:2683	http://leptogastrinae.lifedesks.org/pages/2683	Leptogaster loewi Banks, 1914	leptogastrinae:tid:2681		synonym	581	972497d2-42f9-451e-aa4f-c1354d38e84e
leptogastrinae:tid:2684	http://leptogastrinae.lifedesks.org/pages/2684	Leptogaster flavicornis Wulp, 1867	leptogastrinae:tid:2681		synonym	582	d4e701cb-f48e-403f-9b0c-edf1f3924c58
leptogastrinae:tid:2681	http://leptogastrinae.lifedesks.org/pages/2681	Leptogaster flavipes Loew, 1862	leptogastrinae:tid:2584	species		583	843ff0df-4bcd-4aad-ba94-643f8695a292	
leptogastrinae:tid:2686	http://leptogastrinae.lifedesks.org/pages/2686	Leptogaster flaviventris Hsia, 1949	leptogastrinae:tid:2584	species		584	3cd4aeab-2bcc-481a-bbda-bfae350efd26	
leptogastrinae:tid:2687	http://leptogastrinae.lifedesks.org/pages/2687	Leptogaster flavobrunnea Hull, 1967	leptogastrinae:tid:2584	species		585	46e9b77c-4089-4c7d-a2e0-4138035bc162	
leptogastrinae:tid:2688	http://leptogastrinae.lifedesks.org/pages/2688	Leptogaster fornicata Martin, 1957	leptogastrinae:tid:2584	species		586	e28bc109-d8c8-4dee-be3c-0d4c57616168	
leptogastrinae:tid:2689	http://leptogastrinae.lifedesks.org/pages/2688	Leptogaster forni�ata Martin, 1957	leptogastrinae:tid:2584	species		587	56045eae-3f90-4625-b02e-19475eb8f29a
